521,6147,5602,1997-12-28,177504,48,3698.0,C
522,6254,6157,1997-12-28,247920,48,5165.0,C
523,7100,10280,1997-12-31,348120,60,5802.0,C
524,7147,10478,1998-01-02,267600,48,5575.0,C
525,5909,4550,1998-01-03,61320,60,1022.0,C
526,7037,10022,1998-01-03,218064,48,4543.0,C
527,5782,3953,1998-01-04,63576,12,5298.0,C
528,6237,6075,1998-01-06,407952,48,8499.0,D
529,6552,7632,1998-01-08,170448,48,3551.0,C
530,7067,10134,1998-01-11,136368,24,5682.0,C
531,5320,1819,1998-01-11,143676,36,3991.0,C
532,5930,4616,1998-01-12,66696,24,2779.0,C
533,6486,7240,1998-01-15,152160,60,2536.0,C
534,5245,1407,1998-01-17,125472,24,5228.0,C
535,6643,8038,1998-01-18,35856,24,1494.0,C
536,5260,1480,1998-01-19,123300,36,3425.0,C
537,5569,2936,1998-01-20,504000,60,8400.0,C
538,7110,10345,1998-01-21,31260,12,2605.0,C
539,7139,10445,1998-01-22,23412,12,1951.0,C
540,6791,8926,1998-01-23,566640,60,9444.0,C
541,5360,2035,1998-01-25,176328,36,4898.0,C
542,5287,1638,1998-01-26,64224,24,2676.0,C
543,6553,7636,1998-01-26,42384,12,3532.0,C
544,7072,10148,1998-01-27,22104,12,1842.0,C
545,6044,5133,1998-01-27,57060,12,4755.0,C
546,5332,1869,1998-01-29,37944,36,1054.0,C
547,6866,9201,1998-02-05,122472,24,5103.0,C
548,6633,7997,1998-02-05,160656,24,6694.0,C
549,6926,9455,1998-02-07,374760,60,6246.0,C
550,6442,7082,1998-02-08,194160,48,4045.0,C
551,5889,4456,1998-02-09,321240,60,5354.0,C
552,5765,3875,1998-02-10,153936,24,6414.0,C
553,5124,785,1998-02-12,156096,36,4336.0,C
554,5491,2545,1998-02-13,428784,48,8933.0,C
555,6730,8523,1998-02-15,93036,12,7753.0,C
556,7151,10493,1998-02-18,133800,24,5575.0,C
557,5140,873,1998-02-24,178500,60,2975.0,C
558,7171,10650,1998-02-24,196224,48,4088.0,C
559,6568,7713,1998-02-25,220440,60,3674.0,C
560,6861,9179,1998-02-28,215040,60,3584.0,C
561,6855,9153,1998-03-01,52236,36,1451.0,C
562,7129,10404,1998-03-01,194280,60,3238.0,C
563,5384,2142,1998-03-07,23328,12,1944.0,C
564,6859,9167,1998-03-07,272220,60,4537.0,C
565,5772,3906,1998-03-08,334620,60,5577.0,C
566,5665,3390,1998-03-11,40632,12,3386.0,C
567,6495,7274,1998-03-12,49044,12,4087.0,C
568,5061,440,1998-03-13,84288,48,1756.0,C
569,6948,9560,1998-03-15,157068,36,4363.0,C
570,5773,3907,1998-03-16,133848,24,5577.0,C
571,6052,5164,1998-03-23,22356,36,621.0,C
572,6682,8225,1998-03-30,36204,12,3017.0,D
573,6083,5305,1998-03-31,240528,48,5011.0,C
574,6962,9646,1998-04-02,279072,48,5814.0,C
575,5158,1004,1998-04-11,188532,36,5237.0,C
576,6464,7156,1998-04-16,49488,24,2062.0,C
577,5172,1083,1998-04-16,50976,36,1416.0,C
578,5582,2982,1998-04-17,41256,12,3438.0,C
579,6136,5572,1998-04-19,140880,60,2348.0,C
580,6235,6062,1998-04-19,321360,60,5356.0,C
581,6508,7437,1998-04-19,110736,48,2307.0,C
582,4968,38,1998-04-19,110736,48,2307.0,C
583,6632,7990,1998-04-23,144960,48,3020.0,C
584,7195,10774,1998-04-23,339168,48,7066.0,C
585,5525,2720,1998-04-27,93888,36,2608.0,C
586,6320,6495,1998-04-28,104964,12,8747.0,C
587,6766,8784,1998-04-28,74352,24,3098.0,C
588,6872,9227,1998-04-29,191580,60,3193.0,C
589,5906,4533,1998-05-05,81144,36,2254.0,C
590,7172,10652,1998-05-07,45720,12,3810.0,C
591,6571,7733,1998-05-12,140064,24,5836.0,C
592,5616,3143,1998-05-15,130896,24,5454.0,C
593,6312,6453,1998-05-17,10944,36,304.0,C
594,6470,7181,1998-05-17,49872,12,4156.0,C
595,5147,938,1998-05-21,22260,60,371.0,C
596,5501,2622,1998-05-21,136344,24,5681.0,C
597,6436,7049,1998-05-22,495180,60,8253.0,C
598,5699,3562,1998-05-24,174960,24,7290.0,C
599,5313,1776,1998-05-27,43200,24,1800.0,C
600,6234,6061,1998-05-28,5148,12,429.0,C
601,6569,7721,1998-05-28,45456,12,3788.0,C
602,7202,10812,1998-05-29,140688,48,2931.0,C
603,5683,3460,1998-05-29,140688,48,2931.0,C
604,5034,303,1998-05-30,112752,36,3132.0,C
605,5435,2279,1998-06-01,314688,48,6556.0,C
606,5815,4116,1998-06-03,151200,36,4200.0,C
607,5589,3005,1998-06-05,390000,48,8125.0,C
608,6746,8639,1998-06-06,185640,60,3094.0,C
609,6790,8919,1998-06-08,76104,24,3171.0,C
610,6857,9159,1998-06-08,69600,48,1450.0,C
611,6450,7099,1998-06-10,234336,48,4882.0,C
612,7221,10915,1998-06-11,152460,60,2541.0,C
613,5527,2728,1998-06-15,156420,60,2607.0,C
614,5620,3161,1998-06-16,30012,12,2501.0,C
615,6215,5944,1998-06-18,78720,48,1640.0,C
616,7167,10644,1998-06-18,269964,36,7499.0,C
617,5823,4144,1998-06-21,212976,36,5916.0,C
618,6207,5912,1998-06-23,184620,60,3077.0,C
619,6932,9491,1998-06-25,225504,48,4698.0,C
620,5669,3403,1998-06-27,71820,36,1995.0,C
621,5154,993,1998-07-01,108720,60,1812.0,C
622,7168,10645,1998-07-05,208332,36,5787.0,C
623,5585,2988,1998-07-08,88608,12,7384.0,C
624,7200,10799,1998-07-11,31140,60,519.0,C
625,6539,7559,1998-07-11,12792,12,1066.0,C
626,5774,3916,1998-07-12,96984,36,2694.0,C
627,6357,6706,1998-07-12,64860,60,1081.0,C
628,5042,330,1998-07-12,331584,48,6908.0,C
629,5015,226,1998-07-12,109344,12,9112.0,C
630,5354,2000,1998-07-14,290820,60,4847.0,C
631,6054,5180,1998-07-16,58764,12,4897.0,C
632,7295,11328,1998-07-18,280440,60,4674.0,C
633,5365,2055,1998-07-19,271260,60,4521.0,C
634,6755,8713,1998-07-24,170700,60,2845.0,C
635,5991,4858,1998-07-27,335184,48,6983.0,D
636,7035,10005,1998-07-29,210744,36,5854.0,C
637,5893,4467,1998-08-03,86184,36,2394.0,C
638,7164,10613,1998-08-15,249792,48,5204.0,C
639,5304,1718,1998-08-20,172272,24,7178.0,C
640,5561,2910,1998-08-29,437460,60,7291.0,C
641,5520,2699,1998-08-30,231168,48,4816.0,C
642,5241,1389,1998-09-02,125472,24,5228.0,C
643,7096,10257,1998-09-02,37812,12,3151.0,C
644,6078,5283,1998-09-09,170832,48,3559.0,C
645,5046,349,1998-09-09,42816,12,3568.0,C
646,5334,1876,1998-09-10,209040,24,8710.0,C
647,6969,9673,1998-09-12,88200,36,2450.0,C
648,6821,9037,1998-09-15,321936,48,6707.0,C
649,5760,3862,1998-09-18,74916,36,2081.0,C
650,5614,3137,1998-09-21,253560,60,4226.0,C
651,7091,10243,1998-09-22,113436,36,3151.0,C
652,5698,3556,1998-09-22,174840,60,2914.0,C
653,5169,1068,1998-09-24,253200,60,4220.0,C
654,7294,11327,1998-09-27,39168,24,1632.0,C
655,5318,1808,1998-09-30,385584,48,8033.0,C
656,5368,2073,1998-10-05,44640,24,1860.0,C
657,6923,9433,1998-10-05,44640,24,1860.0,C
658,5463,2413,1998-10-06,17952,12,1496.0,C
659,5265,1498,1998-10-07,165780,60,2763.0,C
660,6321,6505,1998-10-08,38496,12,3208.0,C
661,5226,1318,1998-10-11,185544,36,5154.0,C
662,6868,9208,1998-10-12,82128,24,3422.0,C
663,4967,37,1998-10-14,318480,60,5308.0,D
664,5293,1656,1998-10-29,189792,48,3954.0,C
665,5865,4354,1998-10-30,327660,60,5461.0,C
666,5841,4268,1998-11-04,41988,12,3499.0,C
667,5526,2725,1998-11-08,69624,36,1934.0,C
668,6852,9140,1998-11-10,16032,48,334.0,C
669,6469,7180,1998-11-17,99744,24,4156.0,C
670,6168,5698,1998-11-21,99216,36,2756.0,C
671,7292,11317,1998-11-22,317460,60,5291.0,C
672,5036,309,1998-11-25,91248,48,1901.0,C
673,5644,3293,1998-11-27,276084,36,7669.0,C
674,6856,9156,1998-12-01,163332,36,4537.0,C
675,5428,2262,1998-12-02,230220,36,6395.0,C
676,5027,276,1998-12-02,160920,36,4470.0,C
677,4989,105,1998-12-05,352704,48,7348.0,C
678,5221,1284,1998-12-05,52512,12,4376.0,C
679,6402,6922,1998-12-06,139488,24,5812.0,C
680,5346,1928,1998-12-06,55632,24,2318.0,C
681,6748,8645,1998-12-08,240900,60,4015.0,C
